CONYR,RESYR,PCI_2,CRACK_INDX,IRI,AADT,TRUCKS,years_since_repair
1953.0,2017.0,68.0,93.0,166.48,6100.0,566.0,8.0
2006.0,0.0,84.0,98.0,90.76,3362.0,1448.0,19.0
2006.0,0.0,81.0,96.0,99.71,3075.0,1448.0,19.0
2006.0,0.0,80.0,95.0,106.58,2641.0,1401.0,19.0
1940.0,2012.0,71.0,80.0,93.59,3450.0,1543.0,13.0
2006.0,0.0,82.0,96.0,102.57,3130.0,1553.0,19.0
1940.0,2012.0,72.0,79.0,97.55,3350.0,1810.0,13.0
2006.0,0.0,77.0,94.0,115.72,2870.0,1778.0,19.0
2006.0,0.0,79.0,97.0,118.48,2260.0,1718.0,19.0
2006.0,0.0,82.0,99.0,105.19,2798.0,1625.0,19.0
2006.0,0.0,79.0,89.0,102.79,2950.0,1636.0,19.0
1965.0,2020.0,90.0,97.0,57.46,24150.0,8945.0,5.0
2017.0,0.0,87.0,97.0,73.34,24150.0,8945.0,8.0
1965.0,2020.0,88.0,94.0,61.25,19533.0,8050.0,5.0
1999.0,0.0,85.0,76.0,31.55,15459.0,7384.0,26.0
1999.0,0.0,85.0,78.0,30.65,13691.0,7228.0,26.0
1983.0,2018.0,88.0,98.0,65.26,12650.0,6649.0,7.0
2014.0,0.0,88.0,98.0,65.57,12680.0,6847.0,11.0
2003.0,0.0,70.0,59.0,74.48,12700.0,6883.0,22.0
1991.0,0.0,53.0,29.0,93.93,10628.0,6032.0,34.0
2003.0,0.0,74.0,83.0,113.79,8700.0,5132.0,22.0
1966.0,0.0,66.0,74.0,128.07,4666.0,735.0,59.0
2007.0,0.0,65.0,72.0,137.03,2936.0,1739.0,18.0
1997.0,0.0,73.0,93.0,140.49,3589.0,1910.0,28.0
1942.0,1989.0,67.0,83.0,141.38,4566.0,2053.0,36.0
2004.0,0.0,68.0,90.0,157.56,4844.0,1988.0,21.0
2004.0,0.0,70.0,92.0,146.4,5500.0,2301.0,21.0
1997.0,0.0,49.0,49.0,165.2,6350.0,2371.0,28.0
1949.0,1995.0,66.0,85.0,145.16,6350.0,2371.0,30.0
1963.0,1995.0,66.0,78.0,147.58,6350.0,2371.0,30.0
1997.0,0.0,65.0,61.0,115.91,3610.0,1016.0,28.0
1953.0,2021.0,95.0,99.0,38.08,5007.0,464.0,4.0
1952.0,2021.0,96.0,98.0,34.37,4345.0,463.0,4.0
1952.0,2014.0,94.0,100.0,51.95,3495.0,465.0,11.0
1952.0,2021.0,96.0,97.0,30.66,2920.0,465.0,4.0
1975.0,2021.0,61.0,66.0,140.38,2230.0,404.0,4.0
1975.0,2009.0,65.0,44.0,68.19,2840.0,403.0,16.0
1975.0,1989.0,70.0,64.0,87.26,3140.0,403.0,36.0
1978.0,0.0,58.0,68.0,150.51,4208.0,404.0,47.0
1934.0,2007.0,66.0,69.0,110.91,3540.0,404.0,18.0
1938.0,2019.0,89.0,91.0,59.56,2950.0,1636.0,6.0
2006.0,2019.0,93.0,98.0,57.32,3037.0,1631.0,6.0
1938.0,2019.0,88.0,86.0,52.43,2900.0,1619.0,6.0
2007.0,0.0,87.0,97.0,81.18,2549.0,1433.0,18.0
2007.0,0.0,88.0,98.0,78.27,2194.0,1296.0,18.0
2008.0,0.0,84.0,97.0,85.32,2120.0,1318.0,17.0
1959.0,1999.0,74.0,89.0,96.03,4835.0,651.0,26.0
1993.0,2006.0,80.0,95.0,86.04,4208.0,836.0,19.0
2000.0,0.0,84.0,91.0,75.3,3528.0,703.0,25.0
2011.0,0.0,85.0,98.0,88.33,2292.0,779.0,14.0
1975.0,2008.0,83.0,99.0,67.63,8406.0,5062.0,17.0
1975.0,2008.0,88.0,100.0,52.64,8300.0,5116.0,17.0
1975.0,2008.0,87.0,99.0,57.73,8300.0,5116.0,17.0
1975.0,2007.0,78.0,77.0,70.5,8210.0,5096.0,18.0
1975.0,2007.0,81.0,81.0,60.84,8300.0,5124.0,18.0
1975.0,1998.0,86.0,98.0,65.56,8120.0,4939.0,27.0
1975.0,1998.0,84.0,97.0,75.35,8025.0,4927.0,27.0
1975.0,2013.0,87.0,93.0,54.0,8366.0,5150.0,12.0
1975.0,2013.0,84.0,93.0,70.75,8600.0,5253.0,12.0
1963.0,0.0,44.0,68.0,196.47,6600.0,620.0,62.0
1963.0,0.0,17.0,39.0,244.16,7033.0,621.0,62.0
1954.0,0.0,11.0,20.0,279.1,7567.0,621.0,71.0
1947.0,2008.0,31.0,38.0,230.61,6600.0,621.0,17.0
1965.0,2008.0,50.0,61.0,187.14,7175.0,662.0,17.0
1927.0,2019.0,72.0,77.0,115.36,6600.0,676.0,6.0
1962.0,2019.0,65.0,49.0,77.24,5127.0,609.0,6.0
1962.0,2019.0,65.0,64.0,111.31,4280.0,576.0,6.0
2008.0,0.0,75.0,100.0,144.12,3795.0,575.0,17.0
1962.0,2010.0,74.0,71.0,71.28,3310.0,574.0,15.0
1978.0,2009.0,78.0,87.0,100.21,3035.0,403.0,16.0
1978.0,2009.0,90.0,94.0,61.58,2683.0,402.0,16.0
1978.0,2009.0,91.0,94.0,52.46,2990.0,402.0,16.0
1978.0,2009.0,66.0,82.0,137.44,3412.0,524.0,16.0
1978.0,2009.0,88.0,92.0,59.91,2970.0,560.0,16.0
1929.0,2015.0,94.0,97.0,43.41,1510.0,267.0,10.0
1927.0,2015.0,94.0,95.0,39.41,1510.0,267.0,10.0
1985.0,2015.0,89.0,95.0,60.02,1503.0,269.0,10.0
1985.0,2022.0,94.0,100.0,64.42,1280.0,270.0,3.0
1927.0,2015.0,91.0,94.0,46.61,1055.0,269.0,10.0
2011.0,0.0,87.0,98.0,73.89,2780.0,881.0,14.0
1993.0,2012.0,79.0,93.0,73.0,3462.0,896.0,13.0
1995.0,0.0,70.0,65.0,91.81,4825.0,1083.0,30.0
1996.0,0.0,70.0,71.0,102.54,5175.0,1186.0,29.0
1956.0,1997.0,69.0,90.0,125.46,5150.0,1188.0,28.0
1996.0,0.0,73.0,88.0,119.01,6300.0,1189.0,29.0
1978.0,0.0,16.0,11.0,225.99,7840.0,1256.0,47.0
1991.0,0.0,11.0,15.0,293.44,8543.0,1038.0,34.0
1977.0,0.0,28.0,36.0,214.74,6475.0,800.0,48.0
1978.0,0.0,17.0,17.0,241.84,4500.0,745.0,47.0
1975.0,2008.0,88.0,94.0,52.15,8600.0,5253.0,17.0
1975.0,2004.0,76.0,95.0,111.92,8620.0,5222.0,21.0
1975.0,1999.0,77.0,84.0,86.33,8872.0,5259.0,26.0
1975.0,2004.0,81.0,98.0,91.72,9104.0,5541.0,21.0
1971.0,2012.0,72.0,86.0,109.54,10155.0,6625.0,13.0
1971.0,2021.0,90.0,100.0,43.18,10450.0,6812.0,4.0
1971.0,2021.0,92.0,99.0,37.2,10370.0,6695.0,4.0
1971.0,2021.0,87.0,94.0,49.14,10700.0,6730.0,4.0
1971.0,2021.0,88.0,99.0,56.29,10270.0,6465.0,4.0
1979.0,2010.0,73.0,78.0,98.34,3310.0,574.0,15.0
1930.0,2010.0,79.0,80.0,67.52,3310.0,574.0,15.0
1930.0,2010.0,73.0,82.0,96.26,3983.0,574.0,15.0
1955.0,2009.0,61.0,64.0,146.07,3967.0,575.0,16.0
1987.0,0.0,30.0,46.0,327.68,2240.0,478.0,38.0
1933.0,2010.0,67.0,66.0,98.56,1500.0,445.0,15.0
1933.0,2010.0,57.0,70.0,171.38,1500.0,445.0,15.0
1933.0,2010.0,60.0,57.0,108.56,1510.0,445.0,15.0
1938.0,2017.0,90.0,94.0,41.99,2053.0,444.0,8.0
1985.0,2015.0,93.0,97.0,46.08,1050.0,267.0,10.0
1927.0,2015.0,92.0,94.0,46.97,1750.0,269.0,10.0
1927.0,2022.0,91.0,100.0,82.39,2506.0,269.0,3.0
1985.0,2015.0,88.0,94.0,64.33,2377.0,267.0,10.0
1927.0,2015.0,93.0,95.0,40.53,1973.0,267.0,10.0
1985.0,2015.0,93.0,96.0,45.61,1980.0,267.0,10.0
1928.0,2016.0,79.0,87.0,84.17,2200.0,269.0,9.0
1961.0,2012.0,83.0,90.0,77.18,4057.0,586.0,13.0
1964.0,0.0,73.0,66.0,79.2,3609.0,522.0,61.0
1977.0,0.0,45.0,62.0,194.88,3150.0,745.0,48.0
1977.0,0.0,74.0,96.0,127.23,3150.0,744.0,48.0
2021.0,0.0,89.0,100.0,95.53,3210.0,744.0,4.0
1927.0,2009.0,59.0,57.0,113.51,6200.0,745.0,16.0
1927.0,2007.0,44.0,59.0,208.65,5360.0,745.0,18.0
1927.0,2009.0,63.0,64.0,109.24,4513.0,744.0,16.0
1933.0,1997.0,57.0,41.0,82.25,4503.0,811.0,28.0
1997.0,0.0,48.0,28.0,95.7,4500.0,845.0,28.0
1933.0,1997.0,56.0,54.0,93.07,5375.0,846.0,28.0
1932.0,1957.0,57.0,66.0,113.39,5350.0,846.0,68.0
1972.0,1995.0,88.0,97.0,49.91,9966.0,6310.0,30.0
1971.0,1997.0,77.0,92.0,101.13,9500.0,6188.0,28.0
1971.0,2013.0,91.0,100.0,48.74,9775.0,7181.0,12.0
1946.0,2022.0,94.0,100.0,64.42,893.0,167.0,3.0
1947.0,2022.0,94.0,100.0,64.42,755.0,163.0,3.0
1961.0,2013.0,70.0,57.0,66.81,777.0,162.0,12.0
1961.0,1989.0,72.0,61.0,69.35,1027.0,162.0,36.0
1930.0,2013.0,67.0,71.0,107.24,1373.0,160.0,12.0
1930.0,1993.0,30.0,38.0,235.9,1390.0,121.0,32.0
1937.0,2010.0,72.0,78.0,102.25,3168.0,445.0,15.0
1936.0,2014.0,80.0,92.0,88.73,2836.0,452.0,11.0
2015.0,0.0,72.0,91.0,128.41,2378.0,395.0,10.0
1993.0,2015.0,65.0,79.0,150.27,2110.0,387.0,10.0
1935.0,2015.0,81.0,88.0,86.63,1990.0,387.0,10.0
1936.0,2015.0,85.0,92.0,66.58,1910.0,386.0,10.0
1980.0,2007.0,75.0,78.0,94.07,1645.0,403.0,18.0
1980.0,2020.0,83.0,87.0,79.99,1887.0,425.0,5.0
1979.0,0.0,60.0,98.0,179.77,2540.0,393.0,46.0
1978.0,0.0,32.0,76.0,251.34,3460.0,396.0,47.0
1975.0,2002.0,75.0,80.0,82.44,3097.0,538.0,23.0
1968.0,2015.0,67.0,75.0,123.67,8350.0,2634.0,10.0
2019.0,0.0,81.0,100.0,120.92,1810.0,228.0,6.0
1968.0,2015.0,76.0,76.0,75.08,7900.0,2577.0,10.0
1968.0,2021.0,94.0,100.0,46.35,6051.0,1946.0,4.0
2019.0,0.0,96.0,100.0,40.69,2919.0,826.0,6.0
2020.0,0.0,82.0,100.0,90.41,4370.0,709.0,5.0
1987.0,0.0,44.0,51.0,179.79,2240.0,198.0,38.0
1987.0,0.0,65.0,81.0,141.16,5315.0,498.0,38.0
1987.0,0.0,56.0,60.0,143.97,7100.0,672.0,38.0
1933.0,2019.0,76.0,81.0,104.56,5000.0,845.0,6.0
1933.0,2019.0,82.0,87.0,81.07,5000.0,845.0,6.0
1995.0,0.0,68.0,59.0,91.5,5000.0,845.0,30.0
2018.0,0.0,89.0,97.0,72.56,2500.0,845.0,7.0
2018.0,0.0,89.0,98.0,62.31,2773.0,944.0,7.0
2018.0,0.0,88.0,97.0,65.98,3150.0,1247.0,7.0
2018.0,0.0,90.0,99.0,59.97,3233.0,1247.0,7.0
2018.0,0.0,80.0,96.0,104.22,3400.0,1247.0,7.0
2000.0,0.0,77.0,90.0,111.36,3475.0,1247.0,25.0
2000.0,0.0,76.0,99.0,132.49,3550.0,1247.0,25.0
1965.0,2021.0,61.0,73.0,127.89,937.0,123.0,4.0
1965.0,2021.0,63.0,69.0,124.31,812.0,123.0,4.0
1968.0,2008.0,53.0,54.0,149.49,1187.0,184.0,17.0
1968.0,2008.0,52.0,56.0,165.61,1417.0,216.0,17.0
1957.0,2020.0,75.0,97.0,141.76,10100.0,338.0,5.0
1984.0,0.0,60.0,83.0,172.52,4200.0,712.0,41.0
1972.0,2006.0,61.0,63.0,122.04,7500.0,712.0,19.0
1973.0,2006.0,67.0,67.0,93.8,5500.0,711.0,19.0
1934.0,2006.0,69.0,69.0,70.18,5300.0,710.0,19.0
1966.0,2023.0,91.0,100.0,82.39,4898.0,403.0,2.0
1926.0,2023.0,91.0,100.0,82.39,7067.0,505.0,2.0
1975.0,2023.0,91.0,100.0,82.39,5823.0,608.0,2.0
1976.0,0.0,51.0,74.0,170.15,3530.0,542.0,49.0
1976.0,0.0,56.0,85.0,168.05,2940.0,542.0,49.0
1970.0,2022.0,93.0,100.0,70.05,2725.0,489.0,3.0
1970.0,2022.0,93.0,100.0,70.05,2620.0,436.0,3.0
1970.0,2022.0,93.0,100.0,70.05,2620.0,436.0,3.0
1970.0,2022.0,93.0,100.0,70.05,2620.0,436.0,3.0
1970.0,2022.0,93.0,100.0,70.05,3247.0,438.0,3.0
2000.0,0.0,60.0,76.0,178.66,1040.0,183.0,25.0
1956.0,1966.0,55.0,75.0,189.4,793.0,183.0,59.0
1955.0,1966.0,60.0,82.0,171.84,1067.0,182.0,59.0
1970.0,2004.0,58.0,79.0,192.79,1657.0,183.0,21.0
1931.0,2004.0,55.0,71.0,178.99,1748.0,225.0,21.0
1930.0,2016.0,93.0,98.0,40.98,2057.0,273.0,9.0
1932.0,2016.0,83.0,92.0,76.79,2295.0,332.0,9.0
1930.0,2016.0,84.0,94.0,86.17,2150.0,389.0,9.0
1930.0,2022.0,91.0,100.0,82.39,1990.0,389.0,3.0
1930.0,2022.0,91.0,100.0,82.39,1780.0,386.0,3.0
2000.0,0.0,73.0,71.0,90.13,3700.0,1248.0,25.0
1984.0,0.0,62.0,81.0,148.41,6062.0,1926.0,41.0
1984.0,0.0,64.0,74.0,122.9,8950.0,1895.0,41.0
2001.0,0.0,56.0,46.0,126.26,7572.0,1902.0,24.0
1957.0,1991.0,68.0,78.0,120.87,5400.0,1899.0,34.0
2001.0,0.0,68.0,69.0,107.51,5900.0,2262.0,24.0
2001.0,0.0,73.0,75.0,95.21,6465.0,2641.0,24.0
1995.0,0.0,79.0,91.0,94.79,8100.0,2350.0,30.0
1995.0,0.0,65.0,77.0,132.22,7950.0,2010.0,30.0
2011.0,2018.0,78.0,77.0,72.6,6400.0,1305.0,7.0
1973.0,2006.0,68.0,76.0,105.78,5300.0,710.0,19.0
1934.0,2006.0,67.0,68.0,82.74,5300.0,710.0,19.0
1960.0,0.0,39.0,52.0,201.29,1713.0,303.0,65.0
1957.0,1997.0,50.0,63.0,200.34,3253.0,482.0,28.0
1957.0,1997.0,47.0,78.0,266.58,4214.0,538.0,28.0
2023.0,0.0,87.0,100.0,101.14,5600.0,575.0,2.0
2009.0,0.0,68.0,94.0,151.19,5600.0,534.0,16.0
1928.0,1994.0,31.0,49.0,241.62,4520.0,463.0,31.0
1928.0,1994.0,72.0,63.0,76.62,3585.0,463.0,31.0
2016.0,0.0,72.0,89.0,127.7,1390.0,160.0,9.0
1968.0,2014.0,55.0,85.0,202.87,4068.0,516.0,11.0
1973.0,2022.0,87.0,100.0,101.14,3770.0,588.0,3.0
1973.0,2022.0,89.0,100.0,95.53,3935.0,621.0,3.0
2013.0,0.0,89.0,99.0,63.18,5611.0,481.0,12.0
1969.0,2000.0,50.0,24.0,101.65,3514.0,553.0,25.0
1992.0,0.0,45.0,30.0,141.67,6511.0,366.0,33.0
2017.0,0.0,68.0,96.0,163.66,6400.0,385.0,8.0
2014.0,0.0,74.0,86.0,111.45,5350.0,676.0,11.0
2017.0,0.0,77.0,97.0,124.9,3866.0,460.0,8.0
2014.0,0.0,71.0,84.0,124.45,5100.0,676.0,11.0
1930.0,2022.0,93.0,100.0,70.05,1183.0,257.0,3.0
1930.0,2022.0,93.0,100.0,70.05,1014.0,193.0,3.0
1930.0,2022.0,93.0,100.0,70.05,1020.0,193.0,3.0
1930.0,2022.0,91.0,100.0,82.39,2250.0,194.0,3.0
2003.0,0.0,73.0,66.0,88.58,2400.0,167.0,22.0
1929.0,2002.0,69.0,65.0,96.67,2513.0,167.0,23.0
1929.0,2009.0,77.0,76.0,84.42,2670.0,167.0,16.0
1923.0,2009.0,76.0,78.0,93.28,2663.0,167.0,16.0
2005.0,0.0,71.0,86.0,120.64,5165.0,255.0,20.0
1983.0,2005.0,66.0,61.0,101.03,14159.0,3193.0,20.0
1983.0,2005.0,69.0,59.0,79.67,9643.0,2870.0,20.0
1983.0,2007.0,84.0,91.0,67.89,8950.0,2808.0,18.0
1982.0,2007.0,82.0,81.0,66.14,7800.0,2407.0,18.0
1975.0,2023.0,91.0,100.0,82.39,6362.0,2085.0,2.0
1996.0,0.0,75.0,82.0,98.22,5400.0,2083.0,29.0
1996.0,0.0,73.0,77.0,101.54,4578.0,2042.0,29.0
1996.0,0.0,64.0,70.0,146.87,4750.0,1856.0,29.0
1999.0,0.0,61.0,66.0,152.39,4381.0,1767.0,26.0
2016.0,0.0,81.0,96.0,98.5,1390.0,160.0,9.0
1955.0,1994.0,76.0,88.0,88.17,1390.0,159.0,31.0
1955.0,1994.0,75.0,89.0,93.54,1293.0,182.0,31.0
1930.0,1994.0,59.0,72.0,158.37,1260.0,228.0,31.0
1930.0,2017.0,66.0,73.0,147.18,1515.0,229.0,8.0
1957.0,2011.0,79.0,84.0,85.34,1542.0,224.0,14.0
1980.0,2004.0,65.0,64.0,84.46,1598.0,193.0,21.0
1955.0,1992.0,67.0,82.0,146.8,645.0,147.0,33.0
1957.0,1992.0,55.0,71.0,179.73,1749.0,169.0,33.0
2014.0,0.0,62.0,75.0,143.99,5100.0,676.0,11.0
1987.0,2019.0,91.0,96.0,47.98,9025.0,664.0,6.0
1988.0,2019.0,95.0,97.0,38.88,7633.0,756.0,6.0
1988.0,2009.0,85.0,88.0,62.22,4300.0,1020.0,16.0
1988.0,2009.0,86.0,92.0,65.26,4400.0,1020.0,16.0
1994.0,0.0,78.0,90.0,104.31,3172.0,935.0,31.0
1994.0,0.0,80.0,96.0,107.49,4450.0,1026.0,31.0
1993.0,2017.0,83.0,93.0,84.53,4450.0,1026.0,8.0
1994.0,0.0,83.0,97.0,96.11,4000.0,1103.0,31.0
2012.0,0.0,86.0,97.0,79.35,3408.0,1273.0,13.0
2005.0,0.0,75.0,92.0,111.34,9000.0,388.0,20.0
2019.0,0.0,76.0,98.0,126.85,11733.0,388.0,6.0
2001.0,0.0,68.0,75.0,114.1,16667.0,339.0,24.0
2001.0,0.0,75.0,87.0,100.57,8775.0,443.0,24.0
1940.0,2023.0,91.0,100.0,82.39,3908.0,297.0,2.0
1985.0,2023.0,91.0,100.0,82.39,5300.0,297.0,2.0
1985.0,2023.0,91.0,100.0,82.39,1405.0,167.0,2.0
2023.0,0.0,0.0,100.0,248.66,4420.0,0.0,2.0
0.0,0.0,0.0,46.0,151.79,4133.0,627.0,2025.0
1986.0,0.0,30.0,24.0,174.87,1156.0,140.0,39.0
1959.0,2023.0,93.0,100.0,70.05,1512.0,302.0,2.0
1968.0,1999.0,54.0,67.0,131.52,4150.0,1857.0,26.0
1999.0,0.0,55.0,72.0,148.6,4125.0,1654.0,26.0
1997.0,0.0,46.0,44.0,166.57,4522.0,1718.0,28.0
1968.0,2021.0,92.0,99.0,54.99,5078.0,1728.0,4.0
2014.0,0.0,71.0,88.0,103.37,9250.0,2763.0,11.0
1990.0,0.0,73.0,91.0,115.43,7769.0,2562.0,35.0
1991.0,0.0,60.0,75.0,129.06,11391.0,3331.0,34.0
1992.0,0.0,54.0,75.0,144.41,11862.0,3932.0,33.0
1982.0,0.0,38.0,49.0,180.62,9730.0,3514.0,43.0
1993.0,2006.0,78.0,91.0,108.19,4080.0,824.0,19.0
1931.0,2022.0,89.0,99.0,78.93,5655.0,284.0,3.0
1931.0,2022.0,91.0,98.0,68.92,5480.0,366.0,3.0
1974.0,2004.0,65.0,71.0,130.46,3623.0,322.0,21.0
1974.0,0.0,71.0,84.0,112.18,2213.0,240.0,51.0
1934.0,1999.0,50.0,42.0,132.3,1515.0,214.0,26.0
1952.0,1999.0,52.0,60.0,167.0,1330.0,188.0,26.0
1952.0,2022.0,93.0,95.0,45.86,1050.0,188.0,3.0
1936.0,1990.0,58.0,61.0,127.57,1770.0,188.0,35.0
1978.0,2022.0,90.0,92.0,53.24,2440.0,189.0,3.0
1973.0,2022.0,93.0,99.0,50.11,2143.0,188.0,3.0
2009.0,0.0,88.0,95.0,70.91,2764.0,1005.0,16.0
2009.0,0.0,86.0,94.0,78.9,2850.0,994.0,16.0
2002.0,0.0,76.0,94.0,120.45,2484.0,874.0,23.0
2002.0,0.0,81.0,93.0,96.83,1645.0,982.0,23.0
1963.0,2007.0,75.0,79.0,103.48,3832.0,1066.0,18.0
1967.0,2007.0,60.0,50.0,84.33,4150.0,1161.0,18.0
1929.0,2007.0,62.0,43.0,65.07,4150.0,1161.0,18.0
1967.0,2007.0,65.0,50.0,61.77,4255.0,1161.0,18.0
1971.0,2020.0,96.0,100.0,39.22,4166.0,1161.0,5.0
1960.0,2013.0,84.0,88.0,68.84,4045.0,395.0,12.0
1954.0,1993.0,62.0,64.0,120.83,1673.0,271.0,32.0
1954.0,1993.0,57.0,60.0,140.6,1520.0,294.0,32.0
1954.0,2023.0,91.0,100.0,82.39,1508.0,274.0,2.0
1950.0,2022.0,93.0,100.0,70.05,1084.0,256.0,3.0
1956.0,2022.0,93.0,100.0,71.6,1140.0,308.0,3.0
1956.0,2022.0,93.0,100.0,71.6,1280.0,305.0,3.0
1956.0,2013.0,80.0,88.0,48.25,1573.0,311.0,12.0
1952.0,2012.0,71.0,77.0,105.93,1810.0,424.0,13.0
1952.0,2021.0,95.0,100.0,46.08,2130.0,423.0,4.0
2000.0,0.0,84.0,91.0,76.71,3540.0,703.0,25.0
2011.0,0.0,84.0,99.0,92.94,2266.0,785.0,14.0
2011.0,0.0,85.0,99.0,87.36,2832.0,897.0,14.0
1993.0,2012.0,79.0,92.0,71.85,3912.0,948.0,13.0
1995.0,0.0,59.0,36.0,91.2,4860.0,1094.0,30.0
1996.0,0.0,70.0,74.0,106.69,5166.0,1188.0,29.0
1978.0,0.0,8.0,6.0,273.48,7707.0,1250.0,47.0
1991.0,0.0,7.0,3.0,290.77,9033.0,1146.0,34.0
1977.0,0.0,25.0,13.0,206.9,6475.0,800.0,48.0
1978.0,0.0,18.0,14.0,233.2,4500.0,745.0,47.0
1977.0,0.0,11.0,16.0,240.32,3150.0,745.0,48.0
1960.0,2022.0,92.0,97.0,53.36,1970.0,222.0,3.0
1960.0,2016.0,84.0,85.0,70.95,1327.0,232.0,9.0
1967.0,2021.0,76.0,96.0,140.17,4366.0,677.0,4.0
1933.0,2021.0,88.0,100.0,68.33,3740.0,714.0,4.0
1934.0,2021.0,92.0,100.0,47.62,3433.0,711.0,4.0
1952.0,1994.0,52.0,48.0,125.33,2192.0,678.0,31.0
1952.0,1994.0,44.0,40.0,156.55,1690.0,621.0,31.0
1951.0,2016.0,66.0,70.0,126.06,3316.0,624.0,9.0
1980.0,2001.0,65.0,60.0,94.78,820.0,175.0,24.0
1980.0,2001.0,60.0,51.0,94.34,820.0,175.0,24.0
1931.0,1994.0,59.0,85.0,161.8,3863.0,1142.0,31.0
1993.0,0.0,71.0,78.0,119.49,3930.0,1104.0,32.0
1931.0,2019.0,82.0,84.0,74.86,3930.0,1104.0,6.0
1931.0,2019.0,81.0,82.0,79.08,3930.0,1104.0,6.0
1993.0,0.0,79.0,90.0,97.81,3930.0,1104.0,32.0
1993.0,0.0,80.0,99.0,99.33,3930.0,1104.0,32.0
1993.0,2019.0,83.0,84.0,71.3,3930.0,1104.0,6.0
1931.0,2019.0,80.0,83.0,83.11,3735.0,1104.0,6.0
1993.0,2019.0,77.0,80.0,91.04,3540.0,1104.0,6.0
1986.0,2021.0,72.0,92.0,150.61,2740.0,422.0,4.0
1936.0,1997.0,39.0,56.0,226.78,3660.0,479.0,28.0
1965.0,1997.0,38.0,67.0,227.8,2608.0,833.0,28.0
1930.0,2020.0,95.0,99.0,47.36,4940.0,878.0,5.0
1970.0,2020.0,94.0,100.0,55.56,4940.0,878.0,5.0
1930.0,2020.0,95.0,100.0,45.27,4960.0,878.0,5.0
1970.0,2020.0,96.0,100.0,43.21,4982.0,836.0,5.0
1970.0,2020.0,92.0,100.0,56.31,5600.0,877.0,5.0
1970.0,2023.0,91.0,100.0,82.39,4177.0,665.0,2.0
1965.0,2014.0,83.0,83.0,43.87,2549.0,593.0,11.0
1971.0,2011.0,71.0,65.0,62.51,2740.0,583.0,14.0
1929.0,2011.0,75.0,67.0,59.99,2930.0,598.0,14.0
1930.0,2011.0,77.0,73.0,63.8,3800.0,642.0,14.0
2007.0,0.0,65.0,70.0,123.38,5267.0,636.0,18.0
2007.0,0.0,60.0,66.0,130.11,6900.0,652.0,18.0
2007.0,0.0,62.0,67.0,129.51,8225.0,708.0,18.0
1973.0,2006.0,69.0,68.0,82.25,5360.0,710.0,19.0
1972.0,2006.0,74.0,80.0,80.83,4065.0,724.0,19.0
1950.0,2021.0,95.0,99.0,36.98,1920.0,339.0,4.0
1949.0,2021.0,87.0,97.0,73.74,1920.0,340.0,4.0
1949.0,2021.0,88.0,98.0,74.58,2207.0,340.0,4.0
1949.0,2021.0,87.0,98.0,69.88,2350.0,340.0,4.0
1949.0,2019.0,91.0,100.0,50.18,1845.0,295.0,6.0
1949.0,2019.0,93.0,99.0,42.72,1520.0,251.0,6.0
1963.0,2000.0,64.0,65.0,115.82,1640.0,245.0,25.0
1963.0,2000.0,53.0,45.0,121.83,1760.0,239.0,25.0
1963.0,2000.0,57.0,61.0,142.41,2170.0,712.0,25.0
1970.0,2011.0,85.0,99.0,68.54,5700.0,3804.0,14.0
1970.0,2011.0,87.0,97.0,62.87,7716.0,4347.0,14.0
1970.0,2011.0,90.0,100.0,50.76,10050.0,5030.0,14.0
1970.0,2011.0,92.0,98.0,45.27,10050.0,5030.0,14.0
1970.0,2009.0,89.0,97.0,63.51,10744.0,5165.0,16.0
1969.0,2009.0,89.0,97.0,64.01,12350.0,5737.0,16.0
2013.0,0.0,89.0,95.0,56.77,12400.0,5759.0,12.0
2016.0,0.0,82.0,92.0,87.96,11790.0,5431.0,9.0
2018.0,0.0,80.0,98.0,104.88,13757.0,5133.0,7.0
2018.0,0.0,77.0,93.0,112.09,12366.0,4075.0,7.0
1958.0,2008.0,79.0,86.0,78.4,4320.0,745.0,17.0
1958.0,2008.0,80.0,87.0,76.45,4687.0,777.0,17.0
1958.0,2005.0,72.0,71.0,91.27,4852.0,841.0,20.0
1929.0,2005.0,71.0,68.0,77.91,4660.0,843.0,20.0
1929.0,2005.0,64.0,52.0,77.7,5260.0,1070.0,20.0
1973.0,2005.0,62.0,50.0,101.03,2622.0,1251.0,20.0
1964.0,2005.0,64.0,55.0,101.45,2956.0,1204.0,20.0
1964.0,2018.0,72.0,81.0,115.0,4183.0,1190.0,7.0
1964.0,2018.0,74.0,87.0,112.46,5833.0,1215.0,7.0
1972.0,2006.0,67.0,60.0,77.19,2420.0,722.0,19.0
1972.0,2012.0,66.0,61.0,72.46,2760.0,722.0,13.0
1972.0,2012.0,81.0,82.0,49.17,3896.0,722.0,13.0
1971.0,2000.0,73.0,75.0,83.44,3886.0,864.0,25.0
1960.0,2021.0,81.0,84.0,81.55,4710.0,938.0,4.0
1956.0,2021.0,82.0,86.0,84.17,7818.0,766.0,4.0
1967.0,2021.0,91.0,97.0,60.98,4670.0,669.0,4.0
1967.0,1990.0,63.0,45.0,76.78,3366.0,618.0,35.0
1965.0,2012.0,74.0,69.0,68.71,3100.0,600.0,13.0
1961.0,1994.0,62.0,65.0,132.84,1275.0,135.0,31.0
1961.0,1964.0,55.0,49.0,150.8,2047.0,179.0,61.0
